name,price_usd,price_inr,positive_reviews,negative_reviews,user_rating_pct,jes,category,joy_per_1000_inr,rank_in_category
The Room 4: Old Sins,8.99,746.1700000000001,16047,230,98.5869631996068,0.1319471649017048,Indie/AA,131.94716490170484,707.0
Weable,6.99,580.1700000000001,324,99,76.59574468085107,0.131795764889535,Indie/AA,131.795764889535,708.0
Z,6.99,580.1700000000001,1026,329,75.71955719557195,0.1302881380586953,Indie/AA,130.2881380586953,709.0
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,4.99,414.17,445,382,53.80894800483675,0.1296070236405249,Indie/AA,129.60702364052494,710.0
Quantum Break,7.99,663.1700000000001,24117,4023,85.70362473347548,0.1290386869829644,Indie/AA,129.0386869829644,711.0
Gang Beasts,7.99,663.1700000000001,51267,9003,85.0622200099552,0.1280729632623503,Indie/AA,128.0729632623503,712.0
Against the Storm,8.99,746.1700000000001,29837,1575,94.98599261428753,0.1271276852848582,Indie/AA,127.12768528485822,713.0
Slayaway Camp,8.99,746.1700000000001,826,44,94.94252873563218,0.1270695139468021,Indie/AA,127.06951394680216,714.0
Record of Lodoss War-Deedlit in Wonder Labyrinth-,8.99,746.1700000000001,6262,471,93.00460418832616,0.1244758277076517,Indie/AA,124.47582770765176,715.0
Multishop Tycoon Deluxe,6.99,580.1700000000001,23,9,71.875,0.1236729356298501,Indie/AA,123.67293562985012,716.0
Forts,8.99,746.1700000000001,20535,1786,91.99856637247436,0.1231293632941289,Indie/AA,123.12936329412898,717.0
Death's Gambit: Afterlife,7.99,663.1700000000001,4299,974,81.52854162715721,0.122752520630497,Indie/AA,122.75252063049702,718.0
Ship Simulator Extremes,4.99,414.17,1150,1112,50.83996463306808,0.122455776267717,Indie/AA,122.455776267717,719.0
GoreBox,8.99,746.1700000000001,13136,1368,90.5681191395477,0.1212148763193753,Indie/AA,121.21487631937538,720.0
UBOAT,8.39,696.37,19746,3742,84.06846049046321,0.1205507270035464,Indie/AA,120.55072700354648,721.0
MORTARMEN,9.99,829.1700000000001,10,0,100.0,0.1204572557427996,Indie/AA,120.45725574279966,722.0
DRAGON BALL: THE BREAKERS,4.99,414.17,3058,3083,49.79645008956196,0.1199423130032563,Indie/AA,119.9423130032564,723.0
Circle Empires,8.99,746.1700000000001,3504,418,89.34217236104028,0.1195740893786424,Indie/AA,119.57408937864244,724.0
Portal,9.99,829.1700000000001,175024,2717,98.47137126493044,0.1186159115180389,Indie/AA,118.61591151803898,725.0
Crow Country,9.99,829.1700000000001,5295,89,98.34695393759286,0.1184660418198596,Indie/AA,118.4660418198596,726.0
Jack Orlando: Director's Cut,6.99,580.1700000000001,445,202,68.77897990726429,0.1183457162401092,Indie/AA,118.34571624010924,727.0
BAD END THEATER,9.99,829.1700000000001,8123,209,97.49159865578493,0.1174357043205426,Indie/AA,117.43570432054268,728.0
Kingdom Rush  - Tower Defense,9.99,829.1700000000001,14430,402,97.289644012945,0.1171924352999325,Indie/AA,117.19243529993254,729.0
Mad Father,9.99,829.1700000000001,5561,158,97.23727924462318,0.117129358137036,Indie/AA,117.129358137036,730.0
Hellscreen,8.99,746.1700000000001,35,5,87.5,0.1171085562857181,Indie/AA,117.10855628571812,731.0
Twelve Minutes,7.49,621.6700000000001,5394,2011,72.84267386900743,0.1169843960187698,Indie/AA,116.98439601876984,732.0
ATLYSS,9.99,829.1700000000001,16289,484,97.114410063793,0.1169813532936543,Indie/AA,116.98135329365432,733.0
NEKOPARA Vol. 2,9.99,829.1700000000001,12222,376,97.01539926972536,0.1168620876082312,Indie/AA,116.86208760823128,734.0
POSTAL 2,9.99,829.1700000000001,112414,3644,96.860190594358,0.116675127497209,Indie/AA,116.675127497209,735.0
Superbrothers: Sword & Sworcery EP,7.99,663.1700000000001,2022,590,77.41194486983154,0.1165544135836179,Indie/AA,116.55441358361796,736.0
R.E.P.O.,9.99,829.1700000000001,179154,6488,96.50510121631956,0.1162473965769897,Indie/AA,116.24739657698971,737.0
"STAR WARS™ Battlefront (Classic, 2004)",9.99,829.1700000000001,4186,153,96.47384189905507,0.1162097424612489,Indie/AA,116.20974246124898,738.0
Left 4 Dead,9.99,829.1700000000001,59622,2272,96.32920800077552,0.1160355204365076,Indie/AA,116.0355204365076,739.0
Super Bunny Man,8.99,746.1700000000001,8567,1316,86.68420520084995,0.1160167099868168,Indie/AA,116.01670998681683,740.0
Counter-Strike: Source,9.99,829.1700000000001,175426,6808,96.26414390289408,0.1159571460097258,Indie/AA,115.9571460097258,741.0
STAR WARS™ Jedi Knight - Jedi Academy™,9.99,829.1700000000001,12746,524,96.05124340617937,0.1157006919139204,Indie/AA,115.70069191392048,742.0
Impostor Factory,9.99,829.1700000000001,11287,486,95.87191030323622,0.1154846721794767,Indie/AA,115.48467217947676,743.0
"Warhammer 40,000: Dawn of War - Anniversary Edition (Classic)",9.89,820.87,10634,572,94.89559164733178,0.1154630192698745,Indie/AA,115.46301926987454,744.0
AudioSurf,9.99,829.1700000000001,10490,470,95.7116788321168,0.1152916617465299,Indie/AA,115.29166174652998,745.0
Quake II,9.99,829.1700000000001,8821,407,95.58951018638923,0.1151445007485084,Indie/AA,115.1445007485084,746.0
PAC-MAN™ Championship Edition DX+,9.99,829.1700000000001,7496,353,95.50261179768124,0.115039825334186,Indie/AA,115.03982533418603,747.0
Drowned God: Conspiracy of the Ages.,6.99,580.1700000000001,10,5,66.66666666666666,0.1147111287001508,Indie/AA,114.7111287001508,748.0
Galaxy on Fire 2™ Full HD,7.99,663.1700000000001,1637,513,76.13953488372093,0.1146386239723578,Indie/AA,114.63862397235786,749.0
Bloons TD 5,9.99,829.1700000000001,10926,619,94.63837158943264,0.1139987852963039,Indie/AA,113.99878529630394,750.0
"STAR WARS™ Battlefront II (Classic, 2005)",9.99,829.1700000000001,50396,2891,94.57466173738436,0.1139220421568887,Indie/AA,113.92204215688876,751.0
Septerra Core,7.99,663.1700000000001,893,289,75.54991539763112,0.1137508701049898,Indie/AA,113.75087010498989,752.0
Crazy Machines 3,9.99,829.1700000000001,9350,554,94.40630048465266,0.1137192388121139,Indie/AA,113.71923881211396,753.0
Fallout 2: A Post Nuclear Role Playing Game,9.99,829.1700000000001,14550,884,94.27238564208888,0.1135579286677293,Indie/AA,113.55792866772934,754.0
DRAGON BALL FighterZ,9.59,795.97,65978,6998,90.41054593290944,0.1134428471999064,Indie/AA,113.44284719990644,755.0
Fallout: A Post Nuclear Role Playing Game,9.99,829.1700000000001,20902,1296,94.16163618343994,0.1134245229090908,Indie/AA,113.42452290909084,756.0
60 Seconds!,8.99,746.1700000000001,9749,1768,84.64878006425285,0.1132925305676791,Indie/AA,113.29253056767917,757.0
Hatoful Boyfriend,9.99,829.1700000000001,7000,443,94.04809888485826,0.1132877589949748,Indie/AA,113.28775899497482,758.0
F.E.A.R.,9.99,829.1700000000001,15867,1069,93.68800188946622,0.1128539960363133,Indie/AA,112.8539960363133,759.0
Hacknet,9.99,829.1700000000001,23511,1604,93.6133784590882,0.1127641066999387,Indie/AA,112.7641066999388,760.0
Momodora: Reverie Under The Moonlight,9.99,829.1700000000001,10506,742,93.40327169274538,0.1125110178550723,Indie/AA,112.5110178550723,761.0
Just Go,9.99,829.1700000000001,2761,197,93.34009465855308,0.1124349165334245,Indie/AA,112.43491653342458,762.0
Cyber Manhunt,9.99,829.1700000000001,13720,1000,93.20652173913044,0.1122740182602725,Indie/AA,112.27401826027253,763.0
UFO: Afterlight,6.99,580.1700000000001,337,180,65.18375241779498,0.1121595271913467,Indie/AA,112.15952719134673,764.0
Melody's Escape,9.99,829.1700000000001,4481,339,92.96680497925313,0.1119852620297687,Indie/AA,111.98526202976876,765.0
Perfect Heist 2,9.99,829.1700000000001,3706,289,92.76595744680851,0.1117433266039588,Indie/AA,111.74332660395883,766.0
Sky Force Reloaded,9.99,829.1700000000001,2277,180,92.67399267399269,0.1116325483623747,Indie/AA,111.63254836237478,767.0
Fears to Fathom - Ironbark Lookout,9.99,829.1700000000001,4303,347,92.53763440860216,0.1114682949379068,Indie/AA,111.46829493790688,768.0
Heroes of Might & Magic V: Tribes of the East,9.99,829.1700000000001,2696,219,92.48713550600344,0.1114074653456562,Indie/AA,111.40746534565622,769.0
Risk of Rain Returns,9.74,808.4200000000001,25087,2736,90.166409086008,0.1113963196931234,Indie/AA,111.39631969312347,770.0
Sky Force Anniversary,9.99,829.1700000000001,1923,159,92.36311239193084,0.1112580705059576,Indie/AA,111.2580705059576,771.0
Rock of Ages,9.99,829.1700000000001,3472,312,91.75475687103594,0.1105252621403278,Indie/AA,110.5252621403278,772.0
Oxenfree,9.99,829.1700000000001,10861,979,91.73141891891892,0.110497149883661,Indie/AA,110.49714988366108,773.0
Bridge Constructor Portal,9.99,829.1700000000001,6123,555,91.68912848158132,0.1104462079834025,Indie/AA,110.44620798340256,774.0
Day of Defeat: Source,9.99,829.1700000000001,20798,1891,91.66556481114196,0.110417823832639,Indie/AA,110.41782383263904,775.0
The Saboteur™,9.99,829.1700000000001,1756,161,91.60146061554512,0.1103406056778071,Indie/AA,110.34060567780708,776.0
Tomb Raider: Anniversary,8.99,746.1700000000001,5488,1196,82.10652304009575,0.1098900157127504,Indie/AA,109.89001571275044,777.0
STAR WARS™ Knights of the Old Republic™,9.99,829.1700000000001,28928,2810,91.14626000378097,0.1097922835127515,Indie/AA,109.79228351275157,778.0
Workers & Resources: Soviet Republic,9.99,829.1700000000001,20192,1983,91.05749718151073,0.1096853622529249,Indie/AA,109.68536225292496,779.0
Space Pirates and Zombies,9.99,829.1700000000001,2819,283,90.8768536428111,0.1094677640035307,Indie/AA,109.46776400353072,780.0
Temtem,8.99,746.1700000000001,31828,7113,81.73390513854292,0.1093913100613554,Indie/AA,109.3913100613554,781.0
Penumbra Overture,9.99,829.1700000000001,3418,365,90.35157282579964,0.1088350251464153,Indie/AA,108.83502514641532,782.0
Party Hard,9.99,829.1700000000001,10405,1137,90.14902096690348,0.108591036735733,Indie/AA,108.591036735733,783.0
Shank,9.99,829.1700000000001,3379,378,89.93878094224115,0.1083377873715517,Indie/AA,108.33778737155178,784.0
Her Story,9.99,829.1700000000001,8718,1014,89.58076448828606,0.1079065305760098,Indie/AA,107.9065305760098,785.0
Intrusion 2,9.99,829.1700000000001,1850,221,89.32882665379044,0.1076030531743985,Indie/AA,107.60305317439854,786.0
Sanctum,9.99,829.1700000000001,2943,359,89.12780133252575,0.1073609035890549,Indie/AA,107.36090358905494,787.0
TrackMania² Stadium,9.99,829.1700000000001,5841,736,88.80948760833208,0.1069774716122385,Indie/AA,106.97747161223856,788.0
Waking Mars,9.99,829.1700000000001,1054,133,88.79528222409435,0.106960360196218,Indie/AA,106.96036019621806,789.0
Stealth Bastard Deluxe,9.99,829.1700000000001,1042,134,88.60544217687075,0.1067316840850316,Indie/AA,106.73168408503167,790.0
NightSky,9.99,829.1700000000001,892,115,88.57994041708044,0.1067009653650221,Indie/AA,106.70096536502211,791.0
Pillars of Eternity II: Deadfire,9.99,829.1700000000001,16666,2265,88.03549733241772,0.1060451441661559,Indie/AA,106.045144166156,792.0
SpellForce - Platinum Edition,9.99,829.1700000000001,2335,321,87.91415662650603,0.1058989804817158,Indie/AA,105.89898048171582,793.0
Breakout 13,9.99,829.1700000000001,6283,865,87.89871292669278,0.1058803774247356,Indie/AA,105.8803774247356,794.0
Gas Station Simulator,9.99,829.1700000000001,22007,3036,87.8768518148784,0.1058540441293691,Indie/AA,105.85404412936916,795.0
A Total War Saga: THRONES OF BRITANNIA,7.99,663.1700000000001,9929,4218,70.1844914116067,0.1056724805570963,Indie/AA,105.67248055709636,796.0
Tomb Raider VI: The Angel of Darkness (2003),6.99,580.1700000000001,978,621,61.16322701688556,0.1052415420907575,Indie/AA,105.24154209075752,797.0
Ni no Kuni™ II: Revenant Kingdom,9.59,795.97,9019,1737,83.85087393082931,0.1052120831785754,Indie/AA,105.21208317857548,798.0
Oddworld: Stranger's Wrath HD,9.99,829.1700000000001,1448,211,87.28149487643158,0.1051368934994417,Indie/AA,105.13689349944175,799.0
The Bridge,9.99,829.1700000000001,3747,557,87.0585501858736,0.1048683404433713,Indie/AA,104.86834044337134,800.0
Old Man's Journey,9.99,829.1700000000001,3453,517,86.97732997481108,0.1047705048060169,Indie/AA,104.77050480601692,801.0
Knock-knock,9.99,829.1700000000001,1668,250,86.96558915537018,0.1047563621371167,Indie/AA,104.7563621371167,802.0
Teamfight Manager,9.99,829.1700000000001,4843,728,86.93232812780471,0.1047162968160794,Indie/AA,104.71629681607948,803.0
Soulstone Survivors,10.49,870.6700000000001,19922,1906,91.26809602345612,0.104704872283612,Indie/AA,104.70487228361206,804.0
Sonic & SEGA All-Stars Racing,9.99,829.1700000000001,2738,416,86.81039949270767,0.1045694249282769,Indie/AA,104.56942492827692,805.0
Jagged Alliance 2 - Wildfire,8.99,746.1700000000001,1347,380,77.9965257672264,0.1043892631760193,Indie/AA,104.38926317601936,806.0
Quake Live,9.99,829.1700000000001,13303,2074,86.5123236001821,0.1042103708881097,Indie/AA,104.21037088810978,807.0
iRacing,9.99,829.1700000000001,4323,700,86.06410511646426,0.1036704592028912,Indie/AA,103.67045920289128,808.0
The Ship: Murder Party,9.99,829.1700000000001,5108,842,85.84873949579833,0.1034110356864236,Indie/AA,103.41103568642366,809.0
小白兔电商~Bunny e-Shop,10.99,912.17,9575,614,93.97389341446656,0.1029095277051004,Indie/AA,102.90952770510044,810.0
Tomb Raider: Underworld,8.99,746.1700000000001,4748,1438,76.7539605560944,0.102726234399259,Indie/AA,102.72623439925906,811.0
Divinity: Original Sin 2 - Definitive Edition,11.24,932.92,182166,7958,95.8143106604111,0.1025937025231401,Indie/AA,102.5937025231402,812.0
Gloomhaven,9.79,812.5699999999999,12466,2517,83.20096108923447,0.1022665057576293,Indie/AA,102.2665057576293,813.0
Soda Crisis,10.99,912.17,2824,201,93.35537190082644,0.1022321932398419,Indie/AA,102.23219323984192,814.0
The Witness,9.99,829.1700000000001,16069,2868,84.85504567777366,0.1022140593827452,Indie/AA,102.21405938274528,815.0
ARK: Survival Evolved,9.89,820.87,612177,117993,83.84033855129628,0.1020116789167341,Indie/AA,102.01167891673414,816.0
Reignbreaker,9.99,829.1700000000001,253,47,84.33333333333334,0.101585619009761,Indie/AA,101.58561900976106,817.0
Sword of the Stars: The Pit,9.99,829.1700000000001,1279,248,83.75900458415192,0.1008937983595551,Indie/AA,100.89379835955518,818.0
Rain World,11.24,932.92,39787,2490,94.1102727251224,0.1007690944889523,Indie/AA,100.76909448895238,819.0
Zombie Driver HD,9.99,829.1700000000001,3280,653,83.39689804220697,0.1004576147562631,Indie/AA,100.45761475626314,820.0
The Guild II Renaissance,9.99,829.1700000000001,3230,674,82.73565573770492,0.0996611004224495,Indie/AA,99.66110042244952,821.0
Takedown: Red Sabre,4.99,414.17,2355,3339,41.35932560590095,0.0996202172746126,Indie/AA,99.62021727461268,822.0
Breach & Clear,9.99,829.1700000000001,1990,423,82.46995441359304,0.099341043898952,Indie/AA,99.34104389895208,823.0
Deus Ex: Invisible War,6.99,580.1700000000001,1322,969,57.7040593627237,0.0992894667011781,Indie/AA,99.28946670117811,824.0
Shank 2,9.99,829.1700000000001,2821,609,82.24489795918367,0.0990699470700984,Indie/AA,99.0699470700985,825.0
Jotunnslayer: Hordes of Hel,10.04,833.3199999999999,3274,693,82.53087975800352,0.0989199345071477,Indie/AA,98.91993450714776,826.0
ICEY,10.99,912.17,24297,2629,90.2362029265394,0.0988164338803721,Indie/AA,98.81643388037212,827.0
Due Process,9.99,829.1700000000001,6713,1495,81.78606237816764,0.098517246320835,Indie/AA,98.51724632083506,828.0
//N.P.P.D. RUSH//- The milk of Ultraviolet,3.99,331.17,252,519,32.68482490272373,0.0983978833209613,Indie/AA,98.39788332096134,829.0
The Mean Greens - Plastic Warfare,9.99,829.1700000000001,8332,1879,81.59827636862207,0.0982910444470675,Indie/AA,98.29104444706756,830.0
Starship Troopers: Extermination,9.89,820.87,25027,5995,80.67500483527819,0.0981602988736396,Indie/AA,98.16029887363962,831.0
Lucius,9.99,829.1700000000001,8528,1987,81.10318592486924,0.097694672085078,Indie/AA,97.69467208507804,832.0
Strategic War in Europe,5.99,497.17,99,105,48.52941176470589,0.0974153637607762,Indie/AA,97.41536376077624,833.0
MXGP - The Official Motocross Videogame,9.99,829.1700000000001,1272,309,80.45540796963947,0.0969143765369014,Indie/AA,96.91437653690144,834.0
The Coffin of Andy and Leyley,11.99,995.17,29090,1067,96.46184965348012,0.0968327189671242,Indie/AA,96.8327189671242,835.0
Prince of Persia: The Two Thrones™,9.99,829.1700000000001,1856,462,80.06902502157031,0.0964489502409992,Indie/AA,96.4489502409992,836.0
The Planet Crafter,11.99,995.17,52168,2148,96.04536416525518,0.0964146322066064,Indie/AA,96.41463220660648,837.0
Windward,9.99,829.1700000000001,2872,719,79.97772208298524,0.096338969226767,Indie/AA,96.33896922676708,838.0
miniBONG,9.99,829.1700000000001,589,149,79.81029810298102,0.0961372948949986,Indie/AA,96.13729489499865,839.0
It came from space and ate our brains,9.99,829.1700000000001,411,104,79.80582524271844,0.0961319070102731,Indie/AA,96.13190701027312,840.0
Gorky 17,9.99,829.1700000000001,1616,411,79.72372964972865,0.0960330169118718,Indie/AA,96.03301691187184,841.0
Tom Clancy's Rainbow Six® Vegas,9.99,829.1700000000001,1187,304,79.61099932930918,0.0958972250615044,Indie/AA,95.89722506150449,842.0
Caster,9.99,829.1700000000001,3156,811,79.55633980337787,0.0958313836965655,Indie/AA,95.8313836965656,843.0
Enclave,9.99,829.1700000000001,5068,1312,79.43573667711598,0.0956861084803305,Indie/AA,95.6861084803305,844.0
Livelock,9.99,829.1700000000001,668,173,79.42925089179548,0.09567829588132,Indie/AA,95.67829588132004,845.0
Down To One,4.99,414.17,850,1291,39.70107426436245,0.0956260670673758,Indie/AA,95.62606706737589,846.0
Reus,9.99,829.1700000000001,4576,1263,78.3695838328481,0.0944018500221016,Indie/AA,94.4018500221016,847.0
Monster Prom,11.99,995.17,13052,946,93.24189169881411,0.0936003811586517,Indie/AA,93.60038115865176,848.0
Dead Cells,12.49,1036.67,163549,4915,97.08246272200589,0.0935581280387848,Indie/AA,93.55812803878486,849.0
Sniper Elite V2 Remastered,9.99,829.1700000000001,2627,760,77.56126365515206,0.0934281697184336,Indie/AA,93.42816971843364,850.0
Anomaly Defenders,9.99,829.1700000000001,493,145,77.27272727272727,0.0930806067103451,Indie/AA,93.08060671034518,851.0
STAR WARS™ - X-Wing Special Edition,9.99,829.1700000000001,335,100,77.01149425287356,0.0927659325835353,Indie/AA,92.76593258353536,852.0
Elemgate,12.99,1078.17,8,0,100.0,0.092663806443841,Indie/AA,92.6638064438411,853.0
Far Cry® 2,9.99,829.1700000000001,12895,3942,76.58727801864941,0.0922549333493735,Indie/AA,92.25493334937352,854.0
Earth 2150 Trilogy,9.99,829.1700000000001,669,205,76.5446224256293,0.0922035515926006,Indie/AA,92.20355159260066,855.0
ARMA: Gold Edition,9.99,829.1700000000001,967,306,75.96229379418696,0.0915020945037606,Indie/AA,91.50209450376062,856.0
KnightShift,8.99,746.1700000000001,890,412,68.3563748079877,0.0914870441907299,Indie/AA,91.48704419072996,857.0
COCOON,12.49,1036.67,7155,390,94.831013916501,0.0913884124206163,Indie/AA,91.38841242061638,858.0
Proteus,9.99,829.1700000000001,2078,663,75.8117475373951,0.0913207506142056,Indie/AA,91.32075061420564,859.0
I Expect You To Die,12.49,1036.67,2496,144,94.54545454545456,0.0911132195644612,Indie/AA,91.11321956446128,860.0
Saints Row 2,9.99,829.1700000000001,15420,5046,75.3444737613603,0.0907578854467883,Indie/AA,90.75788544678836,861.0
There Is No Game: Wrong Dimension,12.99,1078.17,22907,523,97.76781903542468,0.0905953825953507,Indie/AA,90.59538259535076,862.0
Postal III,5.99,497.17,2389,2907,45.1095166163142,0.0905504478718393,Indie/AA,90.55044787183932,863.0
Cyberia 2: Resurrection,9.99,829.1700000000001,12,4,75.0,0.0903429418070997,Indie/AA,90.34294180709976,864.0
Daikatana,6.99,580.1700000000001,568,514,52.49537892791128,0.0903270625254422,Indie/AA,90.32706252544226,865.0
SurrounDead,11.99,995.17,7347,853,89.59756097560975,0.089942038984922,Indie/AA,89.94203898492201,866.0
Duck Game,12.99,1078.17,37172,1304,96.61087431125895,0.0895233135754876,Indie/AA,89.52331357548759,867.0
SUPER DISTRO,4.99,414.17,423,716,37.13784021071115,0.0894521285514636,Indie/AA,89.4521285514636,868.0
Black Desert,9.99,829.1700000000001,64416,22503,74.11037862837814,0.0892713283163426,Indie/AA,89.2713283163426,869.0
Space Farmers,9.99,829.1700000000001,1338,470,74.00442477876106,0.08914369921674,Indie/AA,89.14369921674,870.0
Millennium - A New Hope,9.99,829.1700000000001,319,114,73.67205542725173,0.0887433362169817,Indie/AA,88.74333621698173,871.0
Contradiction: Spot The Liar,12.99,1078.17,2984,147,95.30501437240498,0.0883132540493202,Indie/AA,88.31325404932029,872.0
Coffee Talk,12.99,1078.17,10695,572,94.92322712345788,0.0879594754519286,Indie/AA,87.95947545192868,873.0
Internet Cafe Simulator,9.99,829.1700000000001,7220,2671,72.99565261348701,0.0879285599497536,Indie/AA,87.92855994975366,874.0
Sniper: Ghost Warrior,7.99,663.1700000000001,4744,3381,58.38769230769231,0.0879107642737436,Indie/AA,87.91076427374362,875.0
DEFCON,11.99,995.17,3657,525,87.44619799139168,0.0877824046010135,Indie/AA,87.78240460101357,876.0
Blade Runner: Enhanced Edition,9.99,829.1700000000001,354,132,72.8395061728395,0.0877404702324096,Indie/AA,87.74047023240962,877.0
STAR WARS™: Rogue Squadron 3D,9.99,829.1700000000001,939,351,72.79069767441861,0.0876816768546425,Indie/AA,87.68167685464255,878.0
Contagion,9.99,829.1700000000001,11222,4206,72.7378791807104,0.0876180531465969,Indie/AA,87.61805314659695,879.0
"Cook, Serve, Delicious!",12.99,1078.17,5311,309,94.5017793594306,0.0875689459116085,Indie/AA,87.56894591160855,880.0
Lumino City,11.99,995.17,1174,178,86.83431952662723,0.0871681736316363,Indie/AA,87.16817363163639,881.0
Rampage Knights,12.99,1078.17,3298,260,92.69252388982574,0.0858924209251792,Indie/AA,85.8924209251793,882.0
Dungeon of the ENDLESS™,11.99,995.17,11749,1985,85.54681811562546,0.0858757221313886,Indie/AA,85.87572213138868,883.0
Sid Meier's Railroads!,9.99,829.1700000000001,2301,950,70.77822208551216,0.085257503987752,Indie/AA,85.25750398775209,884.0
Gods Will Be Watching,9.99,829.1700000000001,2030,851,70.4616452620618,0.084876164233906,Indie/AA,84.87616423390605,885.0
while True: learn(),12.99,1078.17,6967,651,91.4544499868732,0.0847451745201156,Indie/AA,84.74517452011564,886.0
Sailing Era,11.24,932.92,3652,964,79.1161178509532,0.0847140203132529,Indie/AA,84.71402031325296,887.0
Moxter,9.99,829.1700000000001,7,3,70.0,0.0843200790199597,Indie/AA,84.32007901995976,888.0
Fields of Mistria,13.99,1161.17,19544,414,97.92564385208938,0.0842610322518128,Indie/AA,84.26103225181288,889.0
Jump King,12.99,1078.17,11081,1222,90.06746322035276,0.0834599397873854,Indie/AA,83.45993978738545,890.0
To Be or Not to Be,12.99,1078.17,6741,791,89.49814126394052,0.0829323843916533,Indie/AA,82.93238439165331,891.0
Detention,11.99,995.17,11782,2596,81.94463764084017,0.0822596922622044,Indie/AA,82.25969226220442,892.0
Syberia,12.99,1078.17,5566,739,88.2791435368755,0.0818028146972909,Indie/AA,81.80281469729097,893.0
Eastward,12.49,1036.67,13339,2501,84.21085858585859,0.0811537951235542,Indie/AA,81.15379512355429,894.0
Death and Taxes,12.99,1078.17,6106,922,86.88104723961297,0.0805072854504971,Indie/AA,80.50728545049711,895.0
Depersonalization,13.99,1161.17,5571,384,93.55163727959696,0.0804973775605952,Indie/AA,80.49737756059523,896.0
Tiny Tina's Assault on Dragon Keep: A Wonderlands One-shot Adventure,9.99,829.1700000000001,2260,1122,66.82436428149025,0.0804947953810547,Indie/AA,80.49479538105479,897.0
Invictus: In the Shadow of Olympus,9.99,829.1700000000001,4,2,66.66666666666666,0.0803048371618664,Indie/AA,80.30483716186643,898.0
PARTY RUSH!!,9.99,829.1700000000001,12,6,66.66666666666666,0.0803048371618664,Indie/AA,80.30483716186643,898.0
Greedland,12.99,1078.17,2091,340,86.01398601398601,0.0797038335146325,Indie/AA,79.70383351463255,900.0
The Hat Man: Shadow Ward,9.99,829.1700000000001,2177,1149,65.45399879735417,0.0788440907252179,Indie/AA,78.84409072521794,901.0
Katana ZERO,14.99,1244.17,69672,1397,98.0343046898085,0.0787316628972818,Indie/AA,78.73166289728188,902.0
Trombone Champ,14.99,1244.17,9577,200,97.95438273499028,0.078667477320358,Indie/AA,78.66747732035807,903.0
Teleglitch: Die More Edition,12.99,1078.17,2434,435,84.83792262112235,0.0786140484086124,Indie/AA,78.61404840861249,904.0
Baba Is You,14.99,1244.17,21441,480,97.8103188723142,0.0785517791725742,Indie/AA,78.55177917257419,905.0
Tiny Glade,14.99,1244.17,19362,483,97.56613756613756,0.0783556763864673,Indie/AA,78.35567638646734,906.0
SANABI,14.99,1244.17,35011,943,97.37720420537352,0.0782039434016026,Indie/AA,78.2039434016026,907.0
Fran Bow,14.99,1244.17,18502,514,97.29701304164914,0.0781395416221472,Indie/AA,78.13954162214729,908.0
Rabbit and Steel,14.99,1244.17,8474,237,97.27930203191367,0.0781253178537177,Indie/AA,78.12531785371769,909.0
Day of the Tentacle Remastered,14.99,1244.17,4302,135,96.9574036511156,0.0778668002370082,Indie/AA,77.86680023700828,910.0
The Walking Dead: Season Two,14.99,1244.17,30526,1113,96.48218970258226,0.0774851543986622,Indie/AA,77.48515439866223,911.0
Outlast,14.99,1244.17,121220,4458,96.4528397969414,0.0774615833957944,Indie/AA,77.46158339579446,912.0
GRIS,14.99,1244.17,80404,3044,96.35221934617964,0.0773807747907351,Indie/AA,77.3807747907351,913.0
Kingdom Rush Origins - Tower Defense,14.99,1244.17,6792,292,95.87803500846978,0.0769999558361266,Indie/AA,76.9999558361266,914.0
Melatonin,14.99,1244.17,6752,354,95.01829439909936,0.0763094954095419,Indie/AA,76.30949540954197,915.0
My Time at Sandrock,13.99,1161.17,23218,3065,88.33846973328767,0.0760116589941985,Indie/AA,76.0116589941985,916.0
Into the Breach,14.99,1244.17,19126,1090,94.60823110407598,0.0759801722689078,Indie/AA,75.98017226890784,917.0
My Summer Car,14.99,1244.17,86445,4949,94.5849836969604,0.0759615022020771,Indie/AA,75.96150220207714,918.0
Heat Signature,14.99,1244.17,6756,390,94.5424013434089,0.0759273041780711,Indie/AA,75.92730417807118,919.0
Aliens: Dark Descent,13.99,1161.17,13803,1847,88.19808306709265,0.0758908619798245,Indie/AA,75.8908619798245,920.0
Hotline Miami 2: Wrong Number,14.99,1244.17,62741,3893,94.15763724224873,0.0756182989007514,Indie/AA,75.61829890075147,921.0
Reassembly,14.99,1244.17,3727,233,94.11616161616162,0.0755849896931034,Indie/AA,75.58498969310344,922.0
Startup Company,12.99,1078.17,4942,1120,81.5242494226328,0.0755434726897827,Indie/AA,75.5434726897827,923.0
BallisticNG,14.99,1244.17,3151,199,94.05970149253731,0.0755396463876718,Indie/AA,75.53964638767181,924.0
The Swapper,14.99,1244.17,6929,440,94.02904057538336,0.0755150225072747,Indie/AA,75.5150225072748,925.0
SpeedRunners,14.99,1244.17,34525,2215,93.97114861186718,0.0754685292866573,Indie/AA,75.46852928665739,926.0
Uncrashed : FPV Drone Simulator,14.99,1244.17,4155,268,93.94076418720326,0.0754441274582613,Indie/AA,75.44412745826132,927.0
Fast Food Simulator,14.99,1244.17,5420,353,93.88532825220857,0.075399606681986,Indie/AA,75.39960668198604,928.0
